tweet,label
rt hoodsbuttcrack vegebitemeash 10 brownie points for you,2
if a nigga in nap can fuck my bitch that mean she lame for fuckin a lame all deez niggas here corny asl,1
you know what fuck you too bitch your such a little hoe ,0
these bitches crazzzyyyyyy,1
i swear this hoe been following me ever since i went on break,1
foreverschmoked vertical nip barsi already have horizontal ones so i think it will look hella cute,2
toddirwin1 nfl forgetabout they got until february it is the pennant race let us go yanks,2
rt donnellrawlings salute to derek jetter best yankee ever,2
money hoes and clothes,2
rt coreykeyz when you find out your bae is a hoe ,1
skyereyes feebito23 right because as far as im concerned i am not no bitch tf,1
my girlfriend i kid you not eats bacon without dipping it into the tub of creamy butter i have laid out i am like what are you a bird,2
mrlewis brookebrooklyn ohh yaa he wants brooke to be his pinkie toe so he can bang it on the coffee table what a twat lol,1
bitches cannot fuck with my bitches they deadly,1
turndowndre jordangrimes kushdaddycorr trobwaddup that is true idk why your even in this convo you dumb nigger attention whore,0
rt jennaamendolare a woman just yelled at me cause i am drinking a beer at 11 am bitch i am on fucking vacation,1
8220cheddar85 got the carburetor foyer my chevy c10 being rebuilt by my redneck friend  everybodys got one8221 i need 1 they can build,1
trust me when i say you should not trust her if she tweets from bae to bruh real quick only hoes can drop niggas real quick,1
when i am a relationship i am erasing twitter cuz it is to many bitches that are accessible i gotta the hormones of a 13 year old home alone,1
trust none bitch i do not wife a bitch bitch i will not,1
rt poeticgenius19 you go back and forth with a girl youre a bitch you let her disrespect youre a bitch lol,1
niggas am not loyal gott bitches stiffer than you,1
woodyafc laughing my ass offo typical nig nog bombs should have got pics,1
thegamecubeguy any more birds in school,2
lexisperez he ate my pussy i could,1
tomcatstraight come over queer,1
they bitches i will penetrate you introduced me to your bitch,1
hoe w the chanel backpack please,1
radaronline to hell with the plasticassed bitch,1
do not bring dat police ass nicca round me,1
i aint mad at you bitches thats what hoes do,1
that was a solid investment of 15 mins cue up frank yankees wow,2
fuck bitches get money mission complete,1
it is hard getting a bitch from the hood to suck your dick on camerashe swear everybody knows herand she hates the light,1
rt therealiman the price of pussy in toronto has now declined to one henessey bottle and a quarter pounder combo with large fries,1
i love money fuc a bitch i will not stress myself ,1
it is the most hillbilly thought ever a thing is a way one time or to one audience and therefore it must be that way always,2
morgansavannah should have fucked that bitch up,1
"1119 with anjahlamarie  the depot 
1219  a pussyfootin xxxmas hoe hoe hoe motherfucker santa claws is coming to town",1
its hotter than a fast bitch thighs rubbing together while she running a marathon,1
get a 8220dope new job8221 bruh rt brizgotti good luck pussy rt combmyafro interview aka money time,1
karlinamarie your pussy not mine 128514 do you 128526,1
"rt kushdahgodd five things i will never give a bitch975765039

1my heart
2my weed
3my money
4my twitter
5my netflix password
128175128175128175128175128175128175128175",1
why do some scandalous niggas and hoes hate on a happy relationship just let them be happy together fuck,1
8220chykalet i know i must make a lot of yall hoes sick  all i can tell you hoes get used to it bitch8221,1
laughing my ass off rt luvv55st so none of you bitches on my tl dirty salad extradressing,1
rt 666joselopez victorasap your voice mail little bitch ass nigga ,1
"rt trillest304 i wish they made a hoe fax 
id be like show me the hoe fax before dateing a girl ",1
 rt cganderson vivabased she look like a tranny,1
"rt tooracist a black man asked me hey white boy do you like niggers

well i would not use that word personally i said like is a st8230",1
cancer is a hoe you all pray for the people who have it ,1
dutchbrosplease you are welcome i miss you too nig nog,1
limitlessmudi yodeddyugly you all both trash,1
i listened to dedication 4 about three times exactly any more than that gon make you a pussy eater subsciously,1
iont see how some of you niggas fags,0
rt urkindofbrand if she is always been a dyke she is a virgin no way around that her first time eating box do not take her virginity 8230,1
i do not respect money  respect real niccas,1
8220urhighnesss 8220smco71 urhighnesss 128514 nah lemme chill i love the bitches8221128557128557 like trick love the kids8221  you know this 128514,1
ladyvodkax yer dirty pussy,1
ima beast dese niggas food so ima jus eat dat if dat pussy bad big poppa gon beat dat,1
rt prettyndhated everybody pregnant  you bitches waste no time,1
laughing my ass off look at these hoes rt rarehiphoppic ,1
i am also looking to hire full time bitches,1
rt ryandolan123 when people say coloured ,2
got my mind made nicca  fuk u pay me,1
beesands10 but that is what you call white trash with money,0
ebasandman you mean bitch ass pussy,1
some of you girls should be wifey for halloween since some of y8217all been hoes all year,1
i aint no killa but dont push me revenge is the sweetest joy next to gettin pussy,1
rt isalopez dlo520 but you are still a faggot,0
"rt thefakeespn johnny manziel8217s byeweek stat line

bud light platinums 23  shots of patron 8  side bitches 5  fucks given 0",1
this shit is fixing to blow my mind tony cannoli back in this bitch ,1
rt rickraze why would i be in a relationship theses hoes go still do them 128514128175,1
ilovebamf is my big long lost brother i swear i do not know what i would do without this wetback,1
rt hornyfacts i call my penis the titanic because so many bitches went down on it,1
niggas get a fresh cut snapback to match the shoes and shirtand do not even say waddup to the pretty bitch next to em in da bus,1
dswizzle3 naw u keep it 100 fake get yo lame ass on somwhere wigga hell no get on somwhere,1
be mean or rude to my little sister again and i will kick your ass it applies to all of you little snooty bitches k thanks,1
you are all just crows on the power lines,2
rt evanbecker513 whattheflocka omg you are a nigger,1
cookies and crackers are not even on the same level,2
rt drphildontehue do not curve the man today in whom you may need to eat your pussy tomorrow,1
only hoes cheat,1
go watch nick jr childish ass bitch 8220sidehoenextdoor the nicks are playing 8221,1
no one goes into psychiatry to help people those people are all immoral everyone who works in that field is pure trash,0
rt kingtunchi a bitch will say anything for attention ,1
that warm fuzzy feeling when you are able to give someone a helping hand talking about medical problems with others can really help,2
thebashionista got me blushin like drake bitch az lol,1
rt hoesloveme these hoes like niggas that spend money not talk about it,1
fernandezice quit being a pussy,1
hberghattie snkscoyote i wonder if the progs did not relegate young black men to the ghettos to keep them away from harry reids friends,2
rt ballout057 1stblocjeremiah this bitch think look like rihanna  128514128514128514128557128557128557 ,1
i hate when i see a cold hoe tryna kick knowledge,1
javelinablue mdjacksondallas kennettdems yep texas is redneck heaven,1
weekend is here what an amazing week this has been let us use this extended weekend to celebrate our successes my fellow queer folk,2
laughing my ass offooo  171igiveemnathan gucci really ass but for some hoes i will bump a couple songs187,1
i am jus a trill nicca mane,2
wiz lost his bitch to this nigga am not no weed in the world strong enough to help him get over that ,1
8220redheadray is it wrong if i get on this bitch and started talking shit 1285148221yes,1
rt yunglex3 do not want a good girl hoes is his choice,1
amanda bynes is crazy idc what else you all wanna call it but da bitch been crazy,1
guess i will mess with it later not sure what else to do maybe trash it lol not yet maybe after i when the lottery,2
heilsidious dyldobaggenss whatta you fags doin,1
laceeybugg atleast i wipe my ass trashy bitch,1
rt zednanreh inmyzoneeee i think my wish came true where you all hating ass bitches at 128299 oh nahhhhh,1
that lil bitch released the exclusive shower photos between niggas trustisbroken,1
rt chukaoffor laughing my ass offoo hoes so childish 128557128514128557128514 ,1
fuck around wit me n my niggas n we will turn dis bitch inside out,1
128588rt naybtw it amazes me how niggas can fuck with every bitch but when a nigga try to talk to his bitch he wanna cry about it128533 i need answers,1
ccass357 liveitupjersey real serious in ct bunch of whiney cunts,1
rt yungrajee no nigga ever ask before he hit either 8220jaybeetrendz body counts do not matter  yall treat all bitches the same anyway st8230,1
taylor1017 faggot,0
niggas bitches bitch ass niggas dike ass hoes black ass and bright ass hoes fag tags and scally wags,1
"airwolf1967 noinfidel33 tedcruz sarahpalinusa twshannon in alaska
nothing going on nothing to do nothing to bitch about few laws",1
i might need to get some hoes,1
mikestud touch my throbbing pussy,1
youngscooter ghetto gold needa be the first music vid,2
polo80 levis60 jordans180 snapback30 the look on your face when you still do not get any pussypriceless,1
rt liveanduncut the weeknds fans are all the same person to me half hoea quarter gothic a quarter hipster,1
